name,symbol,website,github,careers
TrakInvest,TRAK,http://www.trakinvest.com/,https://github.com/ankit-trakinvest/trakinvest/tree/master/blockchain/tokens,http://techcrunch.com/2013/11/14/trakinvest-is-a-fantasy-stock-trading-platform-that-can-lead-to-real-jobs/
Vsync,VSX,https://vsync.pw/,https://github.com/VsyncCrypto/VSX,
PutinCoin,PUT,https://putincoin.org,https://github.com/PutinCoinPUT/PutinCoin,
Kobocoin,KOBO,http://kobocoin.com,https://github.com/kobocoin/Kobocoin,
NobleCoin,NOBL,https://www.noblemovement.com,https://github.com/NobleCoinNOBL/noblecoin,
Universe,UNI,http://unicoin.pw/,https://github.com/universe-project,
Bowhead,AHT,https://bowheadhealth.com,https://github.com/bowhead/docs,
NEVERDIE,NDC,https://neverdie.com/,,
Carboncoin,CARBON,http://carboncoin.cc,https://github.com/carboncointrust/CarboncoinCore,
Orbitcoin,ORB,http://orbitcoin.org/,https://github.com/Orbitcoin,
Ethereum Movi...,EMV,http://emovieventure.com/,,
WorldCoin,WDC,http://worldcoin.global/,https://github.com/worldcoinproject/worldcoin-v0.8,
WandX,WAND,https://www.wandx.co/,https://github.com/WandXDapp,
InPay,INPAY,https://inpay.tech/,http://github.com/InPayTech,
Monster Byte,MBI,https://monsterbyte.io/,,
Sovereign Hero,HERO,http://www.sovereignhero.com/,,
Shorty,SHORTY,http://shortycool.site/,,
Farad,FRD,https://farad.energy/,https://github.com/VirtueFintech/FaradCryptoken,
FlutterCoin,FLT,http://www.fluttercoin.me/,https://github.com/ofeefee/fluttercoin,
Renos,RNS,https://renoscoin.com/,https://github.com/RenosCoin/RenosCoin/,
Fantomcoin,FCN,http://fantomcoin.org/,https://github.com/amphibia/fantomcoin,
MAZA,MZC,http://www.mazacoin.org/,https://github.com/mazacoin,
Woodcoin,LOG,http://woodcoin.org/,https://github.com/funkshelper/woodcore,
Musiconomi,MCI,https://musiconomi.com/,https://github.com/Musiconomi,
Version,V,http://version2.org/,https://github.com/noise23/version,
SuperCoin,SUPER,https://supercoin.nl/,https://github.com/CryptoUnited/SuperCoin,
Blitzcash,BLITZ,http://blitz.cash,https://bitbucket.org/blitz-dev/blitz-public/src,
Etheriya,RIYA,http://etheriya.com/,,
Bitpark Coin,BPC,https://bitpark.net/,,
Zennies,ZENI,http://zeni.zone/,https://github.com/zennies/zennies,
Embers,MBRS,https://embermine.com/,https://github.com/theembermine,
StarCredits,STRC,https://backto.earth/,,
MetalCoin,METAL,http://www.metalmoshpit.com/,https://github.com/Metalde/MetalCoin,
Global Jobcoin,GJC,https://www.globaljobcoin.com/,https://github.com/globaljobcoin/GJC,http://jobstoday.world
ShadowCash,SDC,http://shadowproject.io/,https://github.com/shadowproject,
NetCoin,NET,http://netcoin.io,https://github.com/netcoinfoundation/netcoin/releases,
Growers Inter...,GRWI,http://growersintl.com/coin/,https://github.com/growersintl,
DeusCoin,DEUS,http://deuscoin.org/,https://github.com/deuscoin-org,
Cream,CRM,https://creamcoin.com/,https://github.com/creamcoin/CREAM-cryptocurrency,
Piggycoin,PIGGY,http://piggy-coin.com/,https://github.com/piggycoin/newpiggycoin,
AquariusCoin,ARCO,http://aquariuscoin.com/,https://github.com/AquariusNetwork/ARCO,
Netko,NETKO,http://netko.tech/,https://github.com/netkotech/netko,
Bit20,BTWTY,http://www.bittwenty.com/,,
Trollcoin,TROLL,http://trollcoin.com,https://github.com/TrollCoin2/,
Cashcoin,CASH,https://cashcoin.cash/,,
Skeincoin,SKC,http://skeincoin.co/,http://github.com/skeincoin/skeincoin,
HoboNickels,HBN,http://hobonickels.info/,https://github.com/Crypto-Expert/HoboNickels,
UltraCoin,UTC,http://ultracoin.io/,https://github.com/presstab/ultracoin-2,
BigUp,BIGUP,http://bigup.club/,https://github.com/BigUps/,
QubitCoin,Q2C,https://qubitcoin.cc/,https://github.com/willowrose/QubitCoin,
LanaCoin,LANA,https://lanacoin.com/,https://github.com/LanaCoin/lanacoin,
BTCtalkcoin,TALK,,https://github.com/BCCproject/,
EthBet,EBET,https://ethbet.io/,https://github.com/Ethbet/ethbet,
Triangles,TRI,https://www.triangles.network/,https://github.com/wurstgelee/triangles,
BritCoin,BRIT,http://britcoin.xyz/,https://github.com/britcoin3/,
iTicoin,ITI,http://iticoin.com/,https://github.com/sppl/iti,
Bitcoin Scrypt,BTCS,https://bitcoinscrypt.io,https://github.com/bitcoin-scrypt/bitcoin-scrypt,
BitBar,BTB,http://bitbar.co/,https://github.com/Bitbarcoin/bitbar,
bitSilver,BITSILVER,http://bit.ly/BitShares_SILVER,,
Bitgem,BTG,http://www.bitgem.pw/,https://github.com/bitgem/bitgem,
iEthereum,IETH,http://iethereum.trade/,https://forkdelta.github.io/#!/trade/IETH-ETH,
Leviar,XLC,https://leviar.io,https://github.com/leviarcoin/leviarcoin-src,
TagCoin,TAG,http://tagcoin.org/,,
BitTokens,BXT,http://www.bittoken.pw/,https://github.com/BitTokens/BitToken,
Billionaire T...,XBL,https://billionairetoken.com/,https://github.com/BillionaireToken/TokenCore,
Synergy,SNRG,http://www.synergycoin.com/,https://github.com/Grandpa-Jones/Synergy,
NuShares,NSR,https://nubits.com/nushares,https://bitbucket.org/JordanLeePeershares/nubit/overview,https://nubits.com/nushares/jobs
Ultimate Secu...,USC, http://ultimatesecurecash.info/,https://github.com/SilentTrader/UltimateSecureCash,
ICO OpenLedger,ICOO,https://icoo.io/,,
Nyancoin,NYAN,https://www.nyancoin.info/,https://github.com/Nyancoins/,
VoteCoin,VOT,https://votecoin.site/,https://github.com/Tomas-M/VoteCoin,
Opal,OPAL,http://www.opal-coin.com,https://github.com/OpalCoin/OpalCoin,
Regalcoin,REC,https://regalcoin.co/,,
KushCoin,KUSH,https://kushcoin.co,https://github.com/kushcoin-project/kushcoin,
TrumpCoin,TRUMP,http://www.trumpcoin.com,,
Newbium,NEWB,https://coins.newbium.com/,,
Aricoin,ARI,https://aricoin.org/,https://github.com/AricoinCurrency/Aricoin,
DigiCube,CUBE,,,
BlockPay,BLOCKPAY,https://blockpay.ch/,,
Joincoin,J,https://bitcointalk.org/index.php?topic=737405.0,https://github.com/joincoin/joincoin,
ParallelCoin,DUO,http://parallelcoin.info/,https://github.com/marcetin/parallelcoin,
HOdlcoin,HODL,http://hodlcoin.com,https://github.com/HOdlcoin/HOdlcoin,
Dashcoin,DSH,http://dashcoin.info/,https://github.com/papaLazzarou/dashcoin,
Joulecoin,XJO,http://www.jouleco.in/,https://github.com/joulecoin/joulecoin,
Senderon,SDRN,https://www.senderon.org/,,
Flycoin,FLY,,,
bitGold,BITGOLD,http://bit.ly/BitShares_GOLD,,
Blakecoin,BLC,http://www.blakecoin.org/,https://github.com/BlueDragon747,
Atomic Coin,ATOM,https://www.atomicproject.org/,,
Golfcoin,GOLF,https://golfcoin.biz/,,
EBCH,EBCH,https://CoinPulse.io,https://github.com/CoinPulse/CoinPulse-Official-API-Docs,
MojoCoin,MOJO,https://mojocoin.org/,https://github.com/MOJOv3/mojocoin,
Granite,GRN,http://www.granitecoin.com/,https://github.com/chrysophylax69/granite,
Sterlingcoin,SLG,http://sterlingcoin.org/,https://github.com/Sterlingcoin/,
Impact,IMX,https://www.impact-coin.org/,https://github.com/Impactcoin/IMX/,
Datacoin,DTC,http://datacoin.info/,https://github.com/foo1inge/datacoin-hp,
PayCoin,XPY,http://www.paycoin.com,,
Tigercoin,TGC,http://tigercoin.wordpress.com,https://github.com/tigercoin/tigercoin,
Marscoin,MARS,http://marscoin.org/,https://github.com/marscoin,
IslaCoin,ISL,http://www.islacoin.net/,https://github.com/islacoin/islacoin,
OctoCoin,888,http://octocoinfoundation.org/,https://github.com/octocoin-project/octocoin/,http://octocoinfoundation.org//jobs
SmartCoin,SMC,http://smartcoin.cc/,https://github.com/psionin/smartcoin,
Bitz,BITZ,https://bitz.biz/,https://github.com/MOJOv3/mojocoin,
ChessCoin,CHESS,https://chesscoincommunity.com/,https://github.com/coinforchess/chesscoin,
Prototanium,PR,http://prototanium.uno/,,
8Bit,8BIT,http://www.8-bit.ga/,https://bitbucket.org/8bitcoin/8bit/,
Bitstar,BITS,https://www.bitstarcoin.com/,https://github.com/bitstar/bitstar,
Philosopher S...,PHS,http://philosopherstones.org/,https://github.com/VladK75/philosopherstone,
iCoin,ICN,http://www.icoin.world/,,
IrishCoin,IRL,http://irishcoin.org/,https://github.com/IrishCoinProject/IrishCoin,
Titcoin,TIT,http://www.joy-toilet.com/titcoin/,,
Evil Coin,EVIL,http://evilcoin.xyz/,https://github.com/coins4lunch/EvilCoin,
Darsek,KED,http://ked.scificrypto.info/,https://github.com/scificrypto/Darsek,
Sativacoin,STV,https://www.sativacoin.io/,https://github.com/NewSativacoinDev/sativacoin,
Mineum,MNM,https://mineum.org/,https://github.com/antho281/MINEUM,
SecureCoin,SRC,https://securechain.info/,https://github.com/securecoin/Securecoin,
Gapcoin,GAP,http://gapcoin.org,https://github.com/gapcoin,
Influxcoin,INFX,http://influxcoin.xyz/,https://github.com/chainworksindustries/influx/,
Virtacoin,VTA,https://www.virtacoin.world/,https://github.com/virtacoin/VirtaCoinProject,
AmsterdamCoin,AMS,http://amsterdamcoin.com/,https://github.com/CoinProjects/AmsterdamCoin-v4/,
Eternity,ENT,http://ent.eternity-group.org/,https://github.com/eternity-group/eternity,
Ratecoin,XRA,https://stakeminers.com/ratecoin/ratecoin.html,https://github.com/RateCoinXRA/ratecoin/,
TOKYO,TOKC,http://tokyocoin.xyz/info/,https://github.com/tokyocoindev/tokyocoinsrc,
CryptoInsight,TKR,http://cryptoinsight.io,https://github.com/trackr-im,
Dix Asset,DIX,http://www.dixassetcoin.info,,
Rimbit,RBT,http://www.rimbit.com,https://github.com/Rimbit-Project/,
Bitcurrency,BTCR,,https://github.com/tokyoghetto/BitCurrencyPro,
ZoZoCoin,ZZC,https://www.zozocoins.com/,https://github.com/ZoZoCoin/ZoZo-blockchain,
Emerald Crypto,EMD,http://www.emeraldcrypto.de/,https://github.com/crypto-currency/Emerald,
BoostCoin,BOST,https://myboost.io/,https://github.com/mammix2/boostcoin-core,
Fujinto,NTO,https://fujinto.io/,https://github.com/fujinto/fujinto-smart-contract,
LiteBar,LTB,http://litebar.co/,https://github.com/Crypto-Currency/litebar,
ParkByte,PKB,http://www.parkbyte.com/,,
Bolivarcoin,BOLI,http://bolicoin.com/,https://github.com/ElpidioMC/bolivarcoin,
NevaCoin,NEVA,https://nevacoin.net/,https://github.com/Nevacoin/nevacoin,
CannaCoin,CCN,http://www.cannacoin.tech/,https://github.com/Cannacoin-Project,
GoldBlocks,GB,http://goldblocks.eu/,https://github.com/goldblockscoin/goldblocks,
Swing,SWING,,https://github.com/SwingCoin/Swing/,
Freicoin,FRC,http://freico.in,https://github.com/freicoin/freicoin,
SpaceCoin,SPACE,http://spacecoin.info/,https://github.com/midnight-miner/spacecoin,
Ccore,CCO,https://ccore.io,,
BERNcash,BERN,http://berncoin.org/,https://github.com/BERNiecoin/BERNcash,
CoinonatX,XCXT,https://community.coinonatx.io/,https://github.com/xcxt-community/,
SatoshiMadness,MAD,,https://github.com/playpossat/blocksattime,
PX,PX,,https://github.com/iGotSpots/PX,
AmberCoin,AMBER,http://ambercoin.info,,
Ammo Reloaded,AMMO,http://ammoreloaded.io/,https://github.com/AmmoCore/AmmoReloaded,
RonPaulCoin,RPC,http://www.ronpaulcoin.com/,,
Pascal Lite,PASL,https://pascallite.com/,https://github.com/PascalLite/,
GlobalToken,GLT,http://globaltoken.org/,https://github.com/globaltoken/globaltoken,
Bankcoin,B@,http://bankcoin.global/,https://ethereumclassic.github.io/,
RevolverCoin,XRE,http://revolvercoin.org/,https://github.com/RevolverCoin/revolvercoin,
Coin(O),CNO,http://coin-o-coin.com/,,
Crypto,CTO,http://tailflick.wix.com/official-crypto,https://github.com/crypto-official/crypto,
Shadow Token,SHDW,http://www.shadowera.com,,
Safe Trade Coin,XSTC,http://safetradecoin.net/,,
Prime-XI,PXI,https://primexi.com/,https://github.com/Prime-Cryptos/Prime-xi,
ChanCoin,CHAN,https://chancoin.org/,https://github.com/chancoin-core/chancoin,
Quatloo,QTL,http://quatloos.org,https://github.com/quatloos/quatloo,
YENTEN,YTN,https://conan-equal-newone.github.io/yenten/,https://github.com/conan-equal-newone/yenten,
Polcoin,PLC,https://polcoin.pl/,,
FinCoin,FNC,http://fincoin.co/,https://github.com/Fincoinltd/FNC,
