name,symbol,website,github,careers
Amon,AMN,https://amon.tech/,https://github.com/amontech,
StrikeBitClub,SBC,https://strikebitclub.com/,https://github.com/sbccoin/sbccoin-source,
Superior Coin,SUP,http://superior-coin.com/,https://github.com/TheSuperiorCoin/TheSuperiorCoin,
Budbo,BUBO,https://budbo.io/,https://github.com/BudboTokenInternationalLTD,
Sakura Bloom,SKB,https://www.skb-coin.jp/en/,,
SJWCoin,SJW,,,
Hyper Pay,HPY,http://hyperpay.tech/,,
Royalties,XRY,https://xry.io/,https://github.com/Vetro7/RoyaltiesCLI/,
Animecoin,ANI,http://anime-coin.com/,https://github.com/testzcrypto/Animecoin/,
ClubCoin,CLUB,http://clubcoin.co/,https://github.com/BitClubDev/ClubCoin,
Bastonet,BSN,http://www.bastonet.com/,,
BT2 [CST],BT2,https://www.bitfinex.com/legal/cst/segwit2x,,https://www.bitfinex.com/legal/cst/segwit2x/careers
W3Coin,W3C,https://w3coin.net/,,
CORION,COR,https://www.corion.io/,,
VeriME,VME,https://www.verime.mobi/home,,
Bank Coin,BANK,https://bankcoin.io/,https://github.com/bankcoin18/bankcoin,
Sparks,SPK,https://sparks.gold/,https://github.com/sparkscrypto/Sparks,
Harvest Maste...,HC,https://www.harvestcoin.org/,https://github.com/HarvestMasternodecoin/Harvestcoin,
SHACoin,SHA,http://www.shacoin2.com/,https://github.com/AltcoinsBeta/SHACoin-Dead,
SONO,SONO,http://altcoincommunity.co/,https://github.com/altcommunitycoin/altcommunitycoin-skunk,
ERA,ERA,http://www.eranetwork.net/,https://github.com/cryptofun/blas,
Ethereum Lite,ELITE,http://www.ethereumlite.org/,https://etherscan.io/address/0x0a76aad21948ea1ef447d26dee91a54370e151e0#code,
PlexCoin,PLX,https://www.plexcoin.com/,,
ZenGold,ZENGOLD,http://www.zengold.org/,,
ANRYZE,RYZ,https://anryze.com/,,
LandCoin,LDCN,http://landcoin.co/,,
SIGMAcoin,SIGMA,http://www.sigmacoin.org/,,
Minex,MINEX,http://minexteam.com/,,
RichCoin,RICHX,,,
Utrum,OOT,https://utrum.io,https://github.com/utrum,
PROUD Money,PROUD,http://www.proud.money/,https://github.com/Gaycoins/GAYcoin-Online,
XTD Coin,XTD,,,
NamoCoin,NAMO,https://namocoin.name,https://github.com/namocoin/NamoCoin,
Smoke,SMOKE,https://www.smoke.network/,https://github.com/smokenetwork,
FAPcoin,FAP,http://fapcoin.io/,,
MarxCoin,MARX,https://www.marxcoin.com/,https://github.com/MARXCOIN01/MARX,
Cloud,CLD,https://cloudwith.me/,https://gist.github.com/cwmdev/a72fe06869d1296c10458df8b51b2d20,
EA Coin,EAG,https://www.eacoin.io/,https://github.com/eacoin-project/,
RabbitCoin,RBBT,http://rabbitcoin.co/,https://bitbucket.org/rabbitcoin/rabbitcoin,
Quotient,XQN,,https://github.com/CedricProfit/Quotient,
UR,UR,https://ur.technology/,https://github.com/ur-technology/go-ur,
India Coin,INDIA,https://www.indiacoin.club/,,
Tattoocoin (L...,TLE,http://tattoocoin.net/,,
UniversalRoya...,UNRC,https://universalroyalcoin.com/,,
DynamicCoin,DMC,http://dynamiccoin.org/,https://github.com/DynamicCoinOrg/DMC/releases,
Storjcoin X,SJCX,http://storj.io,https://github.com/Storj/,http://storj.io/careers.html
Donationcoin,DON,http://donationcoin.org/,https://github.com/donationcoin-project/donationcoin,
GOLD Reward T...,GRX,https://goldreward.io/,https://github.com/goldreward/grx-token/,
Francs,FRN,http://www.francs.paris/,https://github.com/FRN-Crypto,
EncryptoTel [...,ETT,,,
Cubits,QBT,http://qbt.scificrypto.info/,https://github.com/scificrypto/CubitsV3,
Akuya Coin,AKY,http://akuyacoin.co/,https://github.com/akuyacoin/akuyacoin,
GrandCoin,GDC,http://grandcoin.info,https://github.com/GrandcoinGDC/Grandcoin,
ZSEcoin,ZSE,https://zsecoin.com/,,
Protean,PRN,https://protean.ga/,,https://www.tumblr.com/jobs
BitSerial,BTE,https://bitserial.io/,https://github.com/bitserialio,
CryptCoin,CRYPT,http://cryptco.org/,,
NumusCash,NUMUS,,https://github.com/Numuscash/Numus,
NEO GOLD,NEOG,http://neo-gold.ulcraft.com/,,
Wink,WINK,,https://github.com/winkchain/wink,
BTCMoon,BTCM,https://btcmoon.info/,,
Sakuracoin,SKR,http://sakuracoin.com/,,
Magnetcoin,MAGN,https://magnetcoin.net/,https://github.com/magnetcoindev/MagnetCoin,
Bubble,BUB,,https://github.com/spayse/Bubble/,
TopCoin,TOP,http://topcoin.us/,https://github.com/cloudstick/TopCoin3,
Antimatter,ANTX,,https://github.com/antimattercoin/Antimatter,
Cyder,CYDER,http://cydercoin.com/,https://github.com/cyderenergy/cyder,
Indicoin,INDI,https://www.indicoin.org.in/,,
TurboCoin,TURBO,http://turboproject.org/,,
Levocoin,LEVO,http://www.levocoin.com/,https://github.com/levoserve/levocoin,
CoffeeCoin,CFC,http://www.coffee-coin.org/,,
Dutch Coin,DUTCH,https://www.dutchcoin.net/,,
TodayCoin,TODAY,,https://github.com/todayimage/todayimage-source,
BlazerCoin,BLAZR,http://blazercoin.cf/,https://github.com/FlikkaFlak/blazercoin,
BetaCoin,BET,https://betacoin.info/,https://github.com/betacoindev/betacoin,
Karmacoin,KARMA,http://www.givekarma.net/,https://github.com/karmateam/karma,
Wi Coin,WIC,https://www.cryptowi.com/,,
Pirate Blocks,SKULL,,,
Axiom,AXIOM,http://axiomcrypto.org/,https://github.com/axiomcryptocurrency/axiom,
Regacoin,REGA,https://regaco.in/,https://github.com/REGAcoin/REGA/,
Alphabit,ABC,http://www.alphabitcoinfund.com/,,
DavorCoin,DAV,https://davor.io/,,
Bitbase,BTBc,https://bitbase.io,https://github.com/bitbasecoin,
KlondikeCoin,KDC,http://klondikecoin.com/,,
GoldMaxCoin,GMX,http://gmxcoin.org/,,
First Bitcoin,BIT,http://bitcoincapitalcorp.com/,,
STEX,STEX,https://stocks.exchange/ico,,
Fazzcoin,FAZZ,http://fazzcoin.org/,https://github.com/fazzcoin/fazzcoin,
LinkedCoin,LKC,https://www.linkedcoin.com/,,
Tellurion,TELL,http://www.tellurion.info/,https://github.com/telluriondev/tellurion,
Dashs,DASHS,http://dashscrypt.com/,https://github.com/DASHSCRYPT/DASHScrypt,
Huncoin,HNC,http://huncoin.org/,https://github.com/huncoin/,
eREAL,EREAL,https://ereal.cash/,https://github.com/ethereum/mist/releases,
RoyalCoin,ROYAL,,,
Halloween Coin,HALLO,,https://github.com/hesdeadjim/HalloweenCoinFinal,
AvatarCoin,AV,,https://github.com/avatarcoin/avatarcoin,
Birds,BIRDS,https://www.birdscoin.com/,https://github.com/Birdsdev/Birds,
SuperNET,UNITY,http://supernet.org,https://github.com/SuperNETorg,https://komodoplatform.com/careers/
T-coin,TCOIN,http://www.trcplatform.com/,,
Aces,ACES,,https://github.com/aces-coin/AcesCoin,
Opescoin,OPES,,https://github.com/OpesCoin/OPES,
Primulon,PRIMU,https://www.primulon.com/,https://github.com/primulondev2/primu2/,
UGAIN,GAIN,,https://github.com/ugain1/UGAIN-SRC,
ShellCoin,SHELL,http://www.shellcoin.org,https://bitbucket.org/shellnode/shell,
