name,symbol,website,github,careers
Zayedcoin,ZYD,http://www.zayedcoin.net/,https://github.com/ZayedCoin/Zayedcoin,
LetItRide,LIR,http://www.letitri.de/,https://github.com/shogdite/letitride,
GBCGoldCoin,GBC,http://gbcgoldcoin.org/,,
Iconic,ICON,http://iconicproject.com/,https://github.com/iconictoken/iconic,
PIECoin,PIE,http://www.piecoin.info/,https://github.com/alangmotor/PIE,
StarCash Network,STARS,http://starcash.co/,https://github.com/cybernetik7/StarCash-Network-2.0,
CryptoWorldX ...,CWXT,,,
Cannation,CNNC,http://www.cannationcoin.com/,https://github.com/cannationproject/cannation,
ImpulseCoin,IMPS,http://www.impulsecoin.io/,https://github.com/Impulsecoin/ImpulseCoin,
PonziCoin,PONZI,,,
Litecred,LTCR,,https://github.com/litecred/litecred,
JobsCoin,JOBS,http://jobscoin.us/,,
Credence Coin,CRDNC,http://credence-coin.com/,https://github.com/XYZ1345,
VectorAI,VEC2,http://vector-blockchain.com/,https://github.com/vectorcoindev/Vector,
TAGRcoin,TAGR,http://www.tagrcoin.com/,https://github.com/tagrdev/tagrcoin,
GlassCoin,GLS,https://glasscoin.io/,https://github.com/bretskiejr/glasscoin,
KingN Coin,KNC,http://kingncoin.com/,https://github.com/ulandort/kingncoin-source,
PLNcoin,PLNC,http://www.plncoin.org/,https://github.com/plncoin/PLNcoin_Core,
Steps,STEPS,,,
AnarchistsPrime,ACP,http://www.anarchistsprime.info/,https://github.com/AnarchistsPrime/Acp2,
LiteCoin Ultra,LTCU,http://www.litecoinultra.com/,,
Artex Coin,ATX,http://www.atxcoin.org/,,
Destiny,DES,,https://github.com/DestinyTeam/Destiny,
PosEx,PEX,,https://github.com/PosEx/Posex,
PlayerCoin,PLACO,http://www.playercoin.world/,https://github.com/TheCryptoServices/PlayerCoin,
RSGPcoin,RSGP,http://rsgpcoin.com/,https://github.com/ulandort/RSGPRepo,
BowsCoin,BSC,,https://github.com/bowscoin/bowscoin,
Bitvolt,VOLT,http://bitvolt.co/,https://github.com/voltcoin/Volt,
Wild Beast Block,WBB,http://wbbos.com/,,
Dollar Online,DOLLAR,http://www.edollar.online/,https://github.com/DOLLAR-ONLINE/DOLLAR,
Rawcoin,XRC,http://rawcoin.co/,https://github.com/rawcoin-project,
Argus,ARGUS,https://www.argusnetwork.co,,
Save and Gain,SANDG,http://coinaid.co.uk/,,
Cthulhu Offer...,OFF,http://cthulhuofferings.tk/,https://github.com/thegreatoldone/offerings,
BioBar,BIOB,http://biobar-crypto.ml/,https://github.com/sassafrasstubby/BioBar,
iBank,IBANK,,https://github.com/ibankgroup/Ibank,
Selfiecoin,SLFI,,https://github.com/selfiecoin/slfi,
NodeCoin,NODC,,https://github.com/nodecoins/sources,
Concoin,CONX,http://www.concoin.com/,https://github.com/cellblocks/CLBK-Token,
Coimatic 3.0,CTIC3,http://coimatic.com/,,
Project-X,NANOX,,,
SocialCoin,SOCC,http://www.social-coin.co.uk/,https://github.com/SocialCoinNetwk/SocialCoin,
Coimatic 2.0,CTIC2,http://coimatic.org/,https://github.com/LoyaltyRewards,
Vault Coin,VLTC,http://vltcoin.org/,,
Magnum,MGM,https://www.mgmcoin.org/,,
LevoPlus,LVPS,http://levoplus.com/,https://github.com/levoplus/,
Tristar Coin,TSTR,http://www.tristarcoin.com/,,
CaliphCoin,CALC,http://caliphcoin.eu/,,
Ebittree Coin,EBT,https://www.ebittree.com/,,
Libra Credit,LBA,https://www.libracredit.io/,https://github.com/libracredit,
CK USD,CKUSD,,,
ATMCoin,ATMC,https://www.atmcoin.com/website/inicio,,
EduCoin,EDU,http://www.edu.one,,
TrustNote,TTT,https://trustnote.org/,https://github.com/trustnote,
ZIP,ZIP,http://zipper.io/,,
Tripio,TRIO,https://trip.io/,https://github.com/thetripio,
Content and A...,CAN,http://mobipromo.io/cn/,,
NKN,NKN,https://nkn.org/,https://github.com/nknorg,
Penta,PNT,https://www.penta.global/,https://github.com/pentaglobal,
Kcash,KCASH,https://www.kcash.com/,,
Pundi X,NPXS,https://pundix.com/,,
Open Platform,OPEN,https://www.openfuture.io/,https://github.com/OpenMoneyDigital/WhitePaper/blob/master/open-money-white-paper-chinese(mandarin).pdf,https://www.openfuture.io//careers
Intelligent I...,IIC,http://www.iicoin.io/,https://github.com/iichain,
Patron,PAT,https://patron-ico.io/,https://gist.github.com/patron-ico/,
RED,RED,https://ico.red-lang.org/,https://github.com/red/red,
CoinMeet,MEET,https://coinmeet.io/,,
APIS,APIS,https://apisplatform.io/,https://github.com/Oxchild/crowdsale,
Super Bitcoin,SBTC,http://supersmartbitcoin.com/,https://github.com/superbitcoin/SuperBitcoin,
Acute Angle C...,AAC,http://acuteangle.com/,,
Dignity,DIG,https://cryptobontix.com/,,
StarChain,STC,http://www.starchain.one/,,
AWARE,AWR,http://www.aware.bi/,https://github.com/AwareFoundation,
Noah Coin,NOAH,https://noahcoin.org/,https://github.com/NoahFoundation/NoahCoin,
Skrumble Network,SKM,https://skrumble.network/,,
OceanChain,OC,https://oceanchain.club/,,
IoTeX,IOTX,https://iotex.io/,https://github.com/iotexproject,https://iotex.io//careers
ChatCoin,CHAT,http://www.openchat.co/,,
Super Game Chain,SGCC,http://www.sgchain.io,https://github.com/JayNarv/sgc-gamebook,
SPINDLE,SPD,https://spindle.zone,,
Molecular Future,MOF,http://www.molecular.cc/,,
B2Bcoin,BBC,http://bbcoin.tradove.com,,
Lightning Bit...,LBTC,http://lbtc.io/,https://github.com/lbtcio,
ValueChain,VLC,http://valuechain.biz/,,
United Bitcoin,UBTC,http://ub.com/,https://github.com/UnitedBitcoin,
MyToken,MT,https://mytoken.io/en/,,
iQuant,IQT,http://www.5iquant.org/,https://github.com/IquantChain/,
Plancoin,PLAN,https://plancoin.co,https://github.com/plancoin/,
Maggie,MAG,http://maggie.vip/,,
TopChain,TOPC,http://www.topc.io/,,
Silent Notary,SNTR,https://silentnotary.com/,https://github.com/SilentNotary/ICO-SN,
RealChain,RCT,http://rcfund.org/,,
OFCOIN,OF,http://www.ofbank.com/,https://github.com/ofproject/,
FairGame,FAIR,https://fair.game/,https://github.com/FairGame2017,
InsurChain,INSUR,http://www.insurchain.org/,https://github.com/insurchain,
Dragon Coins,DRG,https://drgtoken.io/,,
Freyrchain,FREC,http://www.freyrchain.org/,https://github.com/Freyrchain/FREC,
Influence Chain,INC,http://www.influencechain.org/,https://github.com/InfluenceChain,
Gems ,GEM,https://gems.org/,,
BitcoinX,BCX,https://bcx.org/,https://github.com/bitcoinx-project/bitcoinx/releases,
Tezos (Pre-La...,XTZ,https://www.tezos.com/,https://github.com/tezos/tezos,
Fargocoin,FRGC,https://fargocoin.org/,https://github.com/fargocoin,
Level Up Coin,LUC,https://play2live.io,https://github.com/Play2Live/blockchain,
Phantasma,SOUL,https://phantasma.io/,https://github.com/PhantasmaProtocol,
Nexty,NTY,https://nexty.io/,https://github.com/nextyio,
Hero,HERO,https://herotoken.io/,https://gist.github.com/jabbawookiees/2ffa21af85e637fbb1e3b661739cb96b,
Tokia,TKA,https://www.tokia.io/,https://github.com/tokiateam/,
