name,symbol,website,github,careers,circulating_supply,ID,last_updated,max_supply,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,total_supply,website_slug
Docademic,MTC,https://docademic.com/,https://github.com/Docademic/,,271570415,2711,1527573280,,94193384,2.91,6.28,324.07,0.346847,5107450,127,850000000,docademic
Photon,PHO,http://www.photoncc.com/,https://github.com/photonproject/photon,,23060439976,175,1527573543,,3242805,-3.4,-20.32,257.87,0.000140622,59768.1,698,23060439976,photon
LatiumX,LATX,https://latium.org/,https://github.com/Latium-org,,81453145,2594,1527573577,,5042764,9.49,35.49,161.77,0.06191,443756,624,300000000,latiumx
Bezop,BEZ,https://bezop.io/,https://github.com/bezopteam,,42634684,2551,1527573576,,10501946,0.28,23.89,161.14,0.246324,1547580,465,89267250,bezop
SuperCoin,SUPER,https://supercoin.nl/,https://github.com/CryptoUnited/SuperCoin,,48758588,341,1527573544,,759556,-0.16,-2.46,128.62,0.0155779,83.1432,1067,48758588,supercoin
DCORP,DRP,https://www.dcorp.it/,https://github.com/frankbonnet/DCORP,,8094002,2164,1527573567,,8009226,-0.18,195.54,115.24,0.989526,2196.18,514,8094002,dcorp
SONO,SONO,http://altcoincommunity.co/,https://github.com/altcommunitycoin/altcommunitycoin-skunk,,,2140,1527573567,,,-0.16,52.48,111.02,1.49497,972.482,1511,473808,altcommunity-coin
Scorecoin,SCORE,http://scorecoin.net/,https://github.com/marksteven2017/Scorecoin/,,41737500,1610,1527573557,58800000,207987,-5.55,8.63,67.13,0.00498322,3849.76,966,41737500,scorecoin
Linker Coin,LNC,https://www.linkercoin.com/en,https://github.com/linkercoinfoundation,,112776150,2677,1527573580,,10436936,2.74,5.71,59.49,0.0925456,379969,467,500000000,linker-coin
ACChain,ACC,https://www.acchain.org/,https://github.com/sxmz/acchain,,,2515,1527421163,,,,,54.67,0.270022,,1624,,acchain
PROUD Money,PROUD,http://www.proud.money/,https://github.com/Gaycoins/GAYcoin-Online,,,1398,1527573554,,,-0.16,-85.5,51.34,0.0281196,449.063,1522,5711511682,proud-money
Nexty,NTY,https://nexty.io/,https://github.com/nextyio,,,2714,1527573580,1.8E+11,,8,19.33,48.84,0.000329735,558420,1398,1.8E+11,nexty
Joincoin,J,https://bitcointalk.org/index.php?topic=737405.0,https://github.com/joincoin/joincoin,,3104144,536,1527573545,,333900,-0.18,11.19,47.62,0.107566,80.6504,1121,3104144,joincoin
Zilbercoin,ZBC,https://zilbercoin.de/,https://github.com/Zilbercoin,,7060697,1526,1527573555,,453574,-7.3,19.83,45.27,0.0642393,6504.35,920,9174133,zilbercoin
Cheapcoin,CHEAP,,https://github.com/cheapandcloud/chain,,,1728,1527401951,,,,,43.79,0.000364294,,1619,,cheapcoin
Storiqa,STQ,https://crowdsale.storiqa.com/,https://github.com/Storiqa/ico_smart_contract,,7767544247,2541,1527573276,,53960275,0.04,15.76,41.59,0.00694689,3314850,188,11287544272,storiqa
I0Coin,I0C,http://izerocoin.org,https://github.com/domob1812/i0coin,,20991239,63,1527573542,,1049029,-0.16,13.33,41.35,0.0499746,558.511,849,20991239,i0coin
MyBit Token,MYB,https://mybit.io/,https://github.com/MyBitFoundation/MyBitDapp,,50270188,1902,1527573262,,174794469,0.05,10.47,41.15,3.4771,147293,79,180000000,mybit-token
Dollar Online,DOLLAR,http://www.edollar.online/,https://github.com/DOLLAR-ONLINE/DOLLAR,,753776,1485,1527573554,,15508,-0.16,50.44,41,0.0205736,159.633,1324,9601412,dollar-online
RouletteToken,RLT,https://smartplay.tech/,https://github.com/Smartroulette,,10217597,1683,1527573559,,699739,-0.02,-0.71,40.17,0.0684837,18752.4,886,10218320,roulettetoken
Crypto,CTO,http://tailflick.wix.com/official-crypto,https://github.com/crypto-official/crypto,,13742738,933,1527428047,,142441,,,36.06,0.0103648,,1193,13742738,crypto
BOAT,BOAT,http://boatcoin.net/,https://github.com/OBAViJEST/boatcoinfinal,,18547845,1534,1527573555,,31690,-0.16,29.09,35.62,0.00170853,91.5183,1292,18547845,doubloon
SOILcoin,SOIL,https://soil.cash/,https://github.com/Soilcoin/SOILsafe/,,5702048,1111,1527573556,,100669,-0.16,-0.93,26.48,0.0176549,308.301,1219,5702048,soilcoin
Datacoin,DTC,http://datacoin.info/,https://github.com/foo1inge/datacoin-hp,,31535495,69,1527573542,,246948,-0.16,-28.26,26.35,0.00783078,60.6207,1136,31535495,datacoin
IncaKoin,NKA,http://incakoin.info/,https://github.com/madross/incakoin-new/,,14993397199,797,1527573546,,836940,-0.88,-22.61,26.09,5.58E-05,769.219,869,14995397199,incakoin
Smoke,SMOKE,https://www.smoke.network/,https://github.com/smokenetwork,,,1898,1527573563,420000000,,-1.57,-14.79,25.3,0.0649027,384.242,1525,13379987,smoke
REAL,REAL,https://www.real.markets/,https://forkdelta.github.io/#!/trade/REAL-ETH,,10055817,2030,1527573565,,4728316,23.75,-0.76,24.31,0.470207,5166.36,638,19717288,real
Regacoin,REGA,https://regaco.in/,https://github.com/REGAcoin/REGA/,,,1459,1527573553,,,-0.16,,22.4,0.000711889,26.3855,1570,42403494,regacoin
GeertCoin,GEERT,,https://github.com/GeertAltCoin/Geertcoin,,5091200,1570,1527573556,,30807,-0.16,43.43,22.15,0.00605106,35.1103,1294,5091200,geertcoin
FairCoin,FAIR,http://fair-coin.org/,https://github.com/FairCoinTeam/fair-coin,,53193831,224,1527573552,,24614275,-0.16,-2.13,21.17,0.462728,14655.2,295,53193831,faircoin
Bankcoin,B@,http://bankcoin.global/,https://ethereumclassic.github.io/,,10291781,1597,1527573555,,144071,-0.46,-15.04,20.49,0.0139986,346.11,1192,25000000,bankcoin
AdCoin,ACC,https://www.getadcoin.com/,https://github.com/adcoin-project/AdCoin,,6296584,1915,1527573563,,445420,-0.81,43.99,19.89,0.0707399,19646.1,923,71289067,adcoin
Madcoin,MDC,https://madcoin.life/,https://github.com/madcoin-project/madcoin,,1819612,2326,1527573571,3942000,58032,-0.07,1.38,18.84,0.0318926,615.634,1002,2276865,madcoin
Bitair,BTCA,https://www.bitair.io/,https://gist.github.com/BitAir/,,700000000,2285,1527573570,,314564,-0.39,38.28,17.86,0.000449377,7877.12,942,1000000000,bitair
Bitvolt,VOLT,http://bitvolt.co/,https://github.com/voltcoin/Volt,,16588056,1657,1527573557,,16532,-0.16,37.01,16.28,0.000996645,49.3259,1322,61608156,bitvolt
Playkey,PKT,https://playkey.io/,https://github.com/Playkey/ico-contracts,,13631512,2279,1527573570,,11373548,5.66,3.7,16.23,0.834357,334621,448,19893268,playkey
Darsek,KED,http://ked.scificrypto.info/,https://github.com/scificrypto/Darsek,,20644973,1614,1527573556,,213106,9.65,-0.76,15.14,0.0103224,84.8157,1153,20644973,darsek
CyberMiles,CMT,https://www.cybermiles.io/,https://github.com/cybermiles,,633879774,2246,1527573270,,238184762,-1.76,14.8,15,0.375757,74500500,62,1000000000,cybermiles
Vezt,VZT,https://vezt.co/,https://github.com/Vezt/Vezt,,50496510,2384,1527573572,,3253778,2.46,25.18,15,0.0644357,4873.71,697,125000000,vezt
Amon,AMN,https://amon.tech/,https://github.com/amontech,,,2705,1527573580,,,-1.76,-3.04,14.28,0.019117,3944.66,1489,1666666667,amon
Levocoin,LEVO,http://www.levocoin.com/,https://github.com/levoserve/levocoin,,,1429,1527573553,,,-0.16,-2.13,14.23,0.000569511,45.5609,1561,,levocoin
PlatinumBAR,XPTX,http://platinumbar.io,https://github.com/xptx/PlatinumBar,,912620,1254,1527573552,,864752,-0.16,4.23,13.75,0.947548,1241.54,865,912620,platinumbar
AdShares,ADST,https://adshares.net/,https://github.com/adshares,,19379103,1883,1527573561,,6431595,0.07,10.23,13.09,0.331883,31280.6,563,19379103,adshares
PlayerCoin,PLACO,http://www.playercoin.world/,https://github.com/TheCryptoServices/PlayerCoin,,35120000,2115,1527573567,,25002,-0.16,39.81,13,0.000711889,110.995,1303,100120000,playercoin
InsurePal,IPL,https://insurepal.io/,https://github.com/InsurePal,,201000000,2421,1527573573,,7315676,0.35,-1.93,12.89,0.0363964,564215,536,300000000,insurepal
E-coin,ECN,https://www.ecoinsource.com/,https://github.com/ecoinclub/ecoin,,350363,1618,1527573556,,3242108,-0.18,,11.05,9.25356,12.0478,1029,213270119,e-coin
Stakenet,XSN,https://stakenet.io/,https://github.com/X9Developers/XSN,,65728016,2633,1527573278,,30275968,-0.26,-3,10.85,0.460625,260289,258,77241153,stakenet
BlueCoin,BLU,http://www.bluecoin.io/,https://github.com/bluecoiner/bluecoin-new,,574683675,290,1527573554,,3128773,-18.17,8.47,10.55,0.00544434,923.363,705,574683675,bluecoin
MiloCoin,MILO,http://www.milocoin.info/,https://github.com/MiloCoin/MiloCoin/tree/master/MiloCoin-source,,10789954,1576,1527516550,30015000,35321,,12.16,9.58,0.00327349,,1280,10789954,milocoin
YENTEN,YTN,https://conan-equal-newone.github.io/yenten/,https://github.com/conan-equal-newone/yenten,,7271828,2290,1527573570,84000000,130081,0.37,1.38,9.31,0.0178884,312.926,1200,7511800,yenten
Sexcoin,SXC,http://www.sexcoin.info/,https://github.com/sexcoin-project/sexcoin,,127066464,58,1527573541,,2783137,-0.16,5.45,9.23,0.021903,3216.5,720,127066464,sexcoin
Karbo,KRB,http://karbowanec.com/,https://github.com/seredat/karbowanec,,5939302,1340,1527573552,,3505168,-0.38,-4.22,8.72,0.590165,44350,685,5939302,karbo
Aidos Kuneen,ADK,http://aidoskuneen.com/,https://github.com/AidosKuneen,,,1706,1527573558,,,1.94,-2.31,8.65,17.7972,101988,1437,25000000,aidos-kuneen
Bitcoin Private,BTCP,https://btcprivate.org,https://github.com/BTCPrivate/BitcoinPrivate,,20446016,2575,1527573277,21000000,440145475,-0.48,-4.55,7.66,21.5272,963812,39,20446016,bitcoin-private
Swarm,SWM,https://www.swarm.fund/,https://github.com/swarmfund,,51113355,2506,1527573575,,13740190,-1.24,13.11,7.51,0.268818,40394.3,405,100000000,swarm-fund
GameChain System,GCS,https://blockchain.game/,https://github.com/blockchaingame,,,2350,1527573573,,,-2.6,25.57,7.45,0.00818834,101099,1438,2100000000,gamechain
Nexus,NXS,http://www.nexusearth.com/,https://github.com/Nexusoft/,,57503376,789,1527573546,,125781160,-0.32,10.48,7.17,2.18737,2664250,102,57503376,nexus
Coinlancer,CL,https://www.coinlancer.io/,https://github.com/coinlancer,,70666779,2352,1527573571,,1782647,-0.05,1.33,6.83,0.0252261,23261.4,791,300000000,coinlancer
TEKcoin,TEK,http://tekcoin.org/,https://github.com/maxxine/TEK,,1414054562,325,1527573544,,301995,-0.16,-2.13,6.61,0.000213567,4428.08,945,1414054562,tekcoin
Cloud,CLD,https://cloudwith.me/,https://gist.github.com/cwmdev/a72fe06869d1296c10458df8b51b2d20,,,2385,1527573573,,,4.28,-2.27,5.51,0.0376512,352.304,1528,60000000,cloud
Nitro,NOX,https://www.nitro.live/,https://github.com/nitrotoken/nitro-crowdsale,,7088734,2420,1527573573,,859105,-0.78,12.35,5.5,0.121193,118993,866,120000000,nitro
KekCoin,KEK,http://kekcoin.co/,https://github.com/Kekcoin-Core,,10678991,1852,1527573561,21000000,1799453,-0.16,33.06,5.49,0.168504,5679.96,789,11678991,kekcoin
Bitcoin Planet,BTPL,http://bitcoin-planet.net/,https://github.com/btpl2017/bitcoinplanet,,6804362,1748,1527573558,,80303,-34.43,-9.6,4.93,0.0118017,36.813,1234,7302962,bitcoin-planet
MaidSafeCoin,MAID,http://maidsafe.net,https://github.com/maidsafe,,452552412,291,1527573544,,185654196,0.47,-7.4,4.88,0.410238,2014990,71,452552412,maidsafecoin
Crave,CRAVE,https://crave.cc,https://github.com/Crave-Project/Crave-NG,,15366648,869,1527573546,1000000000,3750277,0.89,2.4,4.48,0.244053,7259.87,672,15366648,crave
BitQuark,BTQ,http://www.bitquark.info/,https://github.com/quark-project/quark/,,10162131,356,1527573545,,97663,-0.18,-3.39,4.2,0.0096105,98.2352,1221,10162131,bitquark
Blocknet,BLOCK,http://blocknet.co/,https://github.com/BlocknetDX/,,5161855,707,1527573545,,96886469,-0.1,-1,3.34,18.7697,165639,121,5161855,blocknet
AnarchistsPrime,ACP,http://www.anarchistsprime.info/,https://github.com/AnarchistsPrime/Acp2,,4394874,994,1527573548,53760000,20336,-0.16,9.68,3,0.00462728,51.0673,1315,4394874,anarchistsprime
Argentum,ARG,http://www.argentum.io/,https://github.com/argentumproject,,9564121,31,1527573541,,1615677,-0.16,-2.22,2.8,0.168931,1118.45,798,9564121,argentum
Graft,GRFT,https://www.graft.network/,https://github.com/graft-project,,254425849,2571,1527573577,1844674407,10347397,-4.59,-12.3,2.68,0.0406696,97698.1,470,996528849,graft
Sharkcoin,SAK,http://www.sharkcoin.org,https://github.com/shark-git/sharkcoin,,,841,1527541747,,,,-0.75,2.48,0.00332094,,1606,,sharkcoin
DeviantCoin,DEV,https://deviantcoin.io/,https://github.com/Deviantcoin/Source,,2435051,2649,1527573579,88000000,11096015,0.38,7.28,2.08,4.55679,234392,452,6280920,deviantcoin
Coimatic 2.0,CTIC2,http://coimatic.org/,https://github.com/LoyaltyRewards,,13532750,1837,1527573560,102000000,4817,-0.16,-18.44,1.83,0.000355945,63.3392,1337,30132750,coimatic-2
LevoPlus,LVPS,http://levoplus.com/,https://github.com/levoplus/,,2052712,1568,1527573556,,1461,-0.16,-11.03,1.81,0.000711889,78.2363,1340,93052712,levoplus
Mixin,XIN,https://mixin.one/,https://github.com/MixinMessenger,,427107,2349,1527573272,,345869893,-1.22,-3.39,1.75,809.796,241455,48,1000000,mixin
BumbaCoin,BUMBA,http://bumbacoin.com/,https://github.com/bumbacoin/bumbacoin2-source,,22977930,1206,1527573551,,139183,-7.86,4.98,1.56,0.00605723,590.202,981,22977930,bumbacoin
FuzzBalls,FUZZ,http://www.fyi-koerier.nl/fuzzballs.htm,https://bitbucket.org/aminerminer/fuzzcoin/src,,4829945,1241,1527573550,,54679,-0.86,-33.45,1.51,0.0113208,19.6552,1260,4829945,fuzzballs
Dashs,DASHS,http://dashscrypt.com/,https://github.com/DASHSCRYPT/DASHScrypt,,,1645,1527573557,,,15.51,-14.3,0.94,0.0230652,10.9037,1582,,dashs
Startcoin,START,https://startcoin.org/,https://github.com/startcoin-project,,45079785,389,1527573544,,608054,-0.15,-9.82,0.87,0.0134884,1158.56,898,70782220,startcoin
Adzcoin,ADZ,https://adzcoin.org/,https://github.com/AdzCoin/adzcoin,,43662107,1136,1527573549,84000000,710173,-0.29,-6.24,0.27,0.0162652,4058.93,884,43662107,adzcoin
Allion,ALL,http://www.trollpay.com/,https://github.com/EpyxZ/Allion,,6199359,1554,1527573555,,101339,-1.03,13.4,0.25,0.0163467,2187.89,989,7323359,allion
Slothcoin,SLOTH,http://www.slothcoin.org/,https://github.com/oldambtster/Slothcoin,,,287,1527573544,,,-5.05,-2.92,-0.41,3.27E-06,6873.28,1480,,slothcoin
Ethereum Lite,ELITE,http://www.ethereumlite.org/,https://etherscan.io/address/0x0a76aad21948ea1ef447d26dee91a54370e151e0#code,,,2101,1527573567,,,-3.25,3.21,-0.45,0.28262,915.454,1513,1000000,ethereum-lite
Garlicoin,GRLC,https://garlicoin.io/,https://github.com/GarlicoinOrg/Garlicoin,,9677751,2475,1527573574,69000000,248398,1.44,-7.52,-0.55,0.0256669,2218.63,956,9850152,garlicoin
Flaxscript,FLAX,http://flaxscript.org,https://github.com/thegreatoldone/flaxscript,,5620829,1010,1527573548,,65623,-0.18,-6.57,-1.05,0.011675,925.799,999,5620829,flaxscript
Monkey Project,MONK,http://monkey.community/,https://github.com/MONKEYPROJECT/Monkey,,1142912,2230,1527573568,,3520730,1.7,6.04,-1.24,3.08049,28038,684,1492862,monkey-project
HEAT,HEAT,http://heatledger.com/,https://github.com/Heat-Ledger-Ltd/,,34387580,1308,1527573552,,5476532,-0.33,-18.96,-1.36,0.159259,4231.63,599,34387580,heat-ledger
Universe,UNI,http://unicoin.pw/,https://github.com/universe-project,,24142006,1605,1527573556,,993376,6.06,-11.61,-1.41,0.0411472,51.3567,1052,35342006,universe
DraftCoin,DFT,http://btcdraft.com/,https://github.com/btcdraft/draftcoin/releases/latest,,7857768,1120,1527573550,,1034593,0.57,8.03,-1.51,0.131665,12504.1,852,17857768,draftcoin
EZToken,EZT,https://ico.ezpos.io/,https://github.com/ezpos,,11500000,2560,1527573577,,7565333,-0.97,-15.03,-1.59,0.657855,7309.79,526,50000000,eztoken
ParallelCoin,DUO,http://parallelcoin.info/,https://github.com/marcetin/parallelcoin,,314719,1089,1527573550,,324670,-0.34,-10.5,-1.59,1.03162,253.497,1122,314719,parallelcoin
Wagerr,WGR,https://www.wagerr.com/,https://github.com/wagerr,,183000000,1779,1527573259,200000000,31985838,0.71,-2.51,-1.63,0.174786,17859.8,250,198360471,wagerr
BioBar,BIOB,http://biobar-crypto.ml/,https://github.com/sassafrasstubby/BioBar,,885756,1579,1527573556,,10278,-0.17,7.79,-1.65,0.0116038,28.3822,1329,985756,biobar
SingularityNET,AGI,https://singularitynet.io/,https://github.com/singnet/,,539673260,2424,1527573573,,82209507,-0.22,5.87,-1.71,0.152332,640611,138,1000000000,singularitynet
Debitcoin,DBTC,https://debitcoin.xyz/,https://github.com/Debitcoin,,17999629,1288,1527573551,,51255,-0.16,-2.13,-1.81,0.00284756,21.7564,1266,25999629,debitcoin
Utrum,OOT,https://utrum.io,https://github.com/utrum,,,2731,1527573580,,,-0.42,-2.68,-1.83,0.0991985,502.717,1521,216000054,utrum
Phoenixcoin,PXC,http://phoenixcoin.org/,https://github.com/ghostlander/Phoenixcoin,,66684163,35,1527573541,,498453,-0.16,-1.23,-2.52,0.00747484,626.249,913,66684163,phoenixcoin
Oxycoin,OXY,https://oxycoin.io/,https://github.com/oxycoin/,,109068855,2170,1527573568,,11249144,-0.47,-7.05,-2.55,0.103138,37396.3,451,109068855,oxycoin
ChessCoin,CHESS,https://chesscoincommunity.com/,https://github.com/coinforchess/chesscoin,,54032769,1297,1527573552,,230792,-0.16,3.99,-2.86,0.00427133,35.3897,1144,54032769,chesscoin
Noah Coin,NOAH,https://noahcoin.org/,https://github.com/NoahFoundation/NoahCoin,,,2599,1527573577,,,1.87,1.46,-2.86,0.00740616,1775320,1368,91584000000,noah-coin
IntenseCoin,ITNS,https://intensecoin.com/,https://github.com/valiant1x/intensecoin,,430625519,2185,1527573568,999481516,1473123,1.94,-3.99,-2.92,0.00342089,3934.53,806,430625519,intensecoin
PRIZM,PZM,http://en.prizm.club/,https://github.com/prizmspace/PrizmCore,,19096176,1681,1527573559,6000000000,18092576,-0.18,-0.62,-2.99,0.947445,9894.71,346,19096176,prizm
Digix Gold Token,DGX,https://digix.global,https://gist.github.com/mrenoon/2582fba7b4d457d80f7d37520aabbc08,,,2739,1527573580,,,-0.82,4.87,-3.2,42.77,95574.1,1439,32300,digix-gold-token
Eternity,ENT,http://ent.eternity-group.org/,https://github.com/eternity-group/eternity,,4273029,1474,1527573554,,201026,22.94,28.39,-3.3,0.0470453,406.872,1161,4273029,eternity
Rawcoin,XRC,http://rawcoin.co/,https://github.com/rawcoin-project,,704882,1472,1527573553,,13799,-0.18,3.51,-3.3,0.019577,59.4628,1325,704882,rawcoin2
Abjcoin,ABJ,https://www.abjcoin.org/,http://github.com/abjcoinblockchain/abjcoin,,8265187,2171,1527573568,,132964,-0.16,-13.6,-3.79,0.0160872,715.263,985,9265207,abjcoin
Aston,ATX,https://www.aston.company/,https://github.com/astonx/astonx-token,,,2732,1527174566,,,,,-3.88,0.148132,,1630,1000000000,aston
Phore,PHR,https://phore.io/,https://github.com/phoreproject/Phore,,13275539,2158,1527573568,,21276308,0.36,0.28,-3.94,1.60267,222198,318,13275539,phore
MonaCoin,MONA,http://monacoin.org,https://github.com/monacoinproject/monacoin,,59786600,213,1527573552,,200196028,0.83,-1.07,-4.05,3.34851,1236130,67,59786600,monacoin
Creativecoin,CREA,https://www.creativechain.org/,https://github.com/creativechain,,14566826,1676,1527573558,115000000,1639234,0.75,-24.98,-4.05,0.112532,10837.3,797,14566826,creativecoin
MarxCoin,MARX,https://www.marxcoin.com/,https://github.com/MARXCOIN01/MARX,,,1565,1527573555,,,-0.16,17.22,-4.22,0.00242042,361.858,1527,49312080,marxcoin
Unobtanium,UNO,http://unobtanium.uno,https://github.com/unobtanium-official/Unobtanium,,198709,67,1527573542,,24880710,-0.25,-1.82,-4.25,125.212,13764.1,294,198709,unobtanium
Primecoin,XPM,http://primecoin.io/,https://github.com/primecoin/primecoin/,,23766414,42,1527573541,,52790196,-0.49,8.18,-4.72,2.22121,561094,192,23766414,primecoin
BTCtalkcoin,TALK,,https://github.com/BCCproject/,,65290635,295,1527573545,,469445,36.27,-8.48,-4.91,0.00719008,206.553,1093,65290635,btctalkcoin
EDRCoin,EDRC,https://www.edrcoin.cash/,https://github.com/EDRCoin/,,,1216,1527573551,,,-0.16,17.28,-4.95,0.0688156,4288.3,1487,3407292,edrcoin
Concoin,CONX,http://www.concoin.com/,https://github.com/cellblocks/CLBK-Token,,744266,1632,1527573556,,5934,-0.18,-26.1,-4.99,0.00797316,75.8425,1333,1595266,concoin
Exchange Union,XUC,https://www.exchangeunion.com/,https://github.com/ExchangeUnion,,,2091,1527573567,,,-0.99,-1,-5.11,5.73676,376852,1406,3000000000,exchange-union
Hade Platform,HADE,https://hadeplatform.com/,https://github.com/HadePlatform/HadePlatformToken,,50147072,2697,1527573581,,3295039,-0.17,10.93,-5.27,0.0657075,7888.6,693,75000000,hade-platform
CacheCoin,CACH,https://www.cachecoin.cc/,https://github.com/kalgecin/CACHeCoin,,4195132,134,1527573548,10000000,63313,-2.46,-1.67,-5.58,0.0150921,73.41,1247,4195132,cachecoin
Phantomx,PNX,https://phantomx.co/,https://github.com/phantomxdev/phantomx,,24631304,2205,1527573568,,288772,-0.19,80.13,-5.73,0.0117238,1162.89,947,24631304,phantomx
Tokugawa,TOK,http://www.tokugawacoin.com/,https://github.com/tokugawacoin/tokugawa,,1011644,2264,1527573570,,216918,-1.44,-4.12,-5.82,0.214421,2876.69,963,1021644,tokugawa
Bitdeal,BDL,https://bitdeal.co.in/,https://github.com/bitdeal/bitdeal,,175583793,1793,1527573559,300000000,1212051,3.44,3.59,-5.84,0.00690298,13235.7,825,219596262,bitdeal
GlobalBoost-Y,BSTY,http://globalboost-y.com/,https://github.com/GlobalBoost/GlobalBoost-Y,,14416875,644,1527573545,,234927,-1.01,0.62,-5.84,0.0162953,790.609,959,14416875,globalboost-y
GlobalToken,GLT,http://globaltoken.org/,https://github.com/globaltoken/globaltoken,,27971200,1731,1527573559,168000000,149966,-1.04,39.84,-5.85,0.00536145,131.602,1190,27971200,globaltoken
Zurcoin,ZUR,http://shai102.wix.com/zurcoin,https://github.com/zurcoin/zurcoin,,87653034,1250,1527467047,,109441,,,-6.08,0.00124857,,1216,87653034,zurcoin
CrevaCoin,CREVA,http://www.crevacoin.com/,https://github.com/crevacoin/creva,,36390750,986,1527573549,,7772,-0.16,28.04,-6.09,0.000213567,914.46,1013,6240390800,crevacoin
DubaiCoin,DBIX,http://www.arabianchain.org/,https://github.com/dubaicoin-dbix/go-dubaicoin,,2232901,1611,1527573557,,8000506,-0.28,-8.18,-6.18,3.58301,126007,516,2232901,dubaicoin-dbix
SpreadCoin,SPR,http://www.spreadcoin.info,https://github.com/spreadcoin/spreadcoin,,10096421,702,1527573546,,3193357,1.01,-13.01,-6.2,0.316286,24219,702,10096421,spreadcoin
DeusCoin,DEUS,http://deuscoin.org/,https://github.com/deuscoin-org,,11079837,1640,1527573558,,568697,-0.16,4.97,-6.54,0.0513272,283.497,1079,100005000,deuscoin
Bolenum,BLN,http://bolenum.com/,https://github.com/Bolenum/Boleno,,10000000,1897,1527514758,,58216,,0.04,-6.63,0.00582162,,1256,10000000,bolenum
Aerium,AERM,https://www.aerium.co/,https://github.com/aeriumcoin/,,111764748,2193,1527573568,500000000,633398,-0.25,-11.14,-7.05,0.00566724,7554.25,896,163908122,aerium
SixEleven,611,https://611project.org/,https://github.com/611project/sixeleven/releases,,447124,1251,1527573550,,109837,-0.18,-2.68,-7.13,0.245653,135.415,1214,447124,sixeleven
StrikeBitClub,SBC,https://strikebitclub.com/,https://github.com/sbccoin/sbccoin-source,,,2259,1527573570,,,-0.16,6.41,-7.17,0.00199329,2959.04,1494,195247235,strikebitclub
BoostCoin,BOST,https://myboost.io/,https://github.com/mammix2/boostcoin-core,,11855487,350,1527573544,,183144,-0.16,-1.68,-7.26,0.015448,384.139,1170,11855487,boostcoin
Metaverse ETP,ETP,https://mvs.org/,http://github.com/mvs-org,,35723239,1703,1527573559,100000000,29234898,1.03,-5.9,-7.31,0.818372,4087580,265,55123239,metaverse
Blackmoon,BMC,https://www.blackmooncrypto.com/,https://github.com/blackmoonfg,,21173969,1976,1527573564,,14845578,-0.18,2.44,-7.32,0.701124,699686,386,60000000,blackmoon
iEthereum,IETH,http://iethereum.trade/,https://forkdelta.github.io/#!/trade/IETH-ETH,,17982000,2104,1527573566,,421047,0.04,16.54,-7.33,0.0234149,480.618,1102,18000000,iethereum
Iungo,ING,https://iungo.network/,https://github.com/iungonetwork,,40000000,2504,1527573575,,3170476,1.36,0.35,-7.35,0.0792619,66898.7,703,62553604,iungo
MaxCoin,MAX,https://www.maxcoinproject.org/,https://github.com/Max-Coin,,61445805,128,1527573548,,3522670,-0.28,-1.89,-7.36,0.0573297,2461.26,683,61445805,maxcoin
Transcodium,TNS,https://transcodium.com/,https://github.com/transcodium,,26695289,2704,1527573580,,2381049,-3.72,-10.3,-7.36,0.0891936,1652460,745,88600000,transcodium
Pascal Coin,PASC,http://www.pascalcoin.org/,https://github.com/PascalCoin/PascalCoin,,20943700,1473,1527573554,,15449330,-0.29,-4.28,-7.48,0.73766,58958.6,379,20943700,pascal-coin
Electroneum,ETN,http://electroneum.com/,https://github.com/electroneum,,7104552496,2137,1527573267,21000000000,146829786,-1.96,-1.83,-7.5,0.020667,987317,89,7104552496,electroneum
Hydro Protocol,HOT,https://thehydrofoundation.com/,https://github.com/HydroProtocol,,702000000,2430,1527573273,,40583884,0.42,-8.25,-7.63,0.0578118,224186,218,1560000000,hydro-protocol
The Cypherfunks,FUNK,http://thecypherfunks.com/,https://github.com/The-Cypherfunks/The-Cypherfunks,,47787944999,965,1527573548,,1440477,-0.88,-1.84,-7.84,3.01E-05,802.954,809,47787944999,the-cypherfunks
Decision Token,HST,https://horizonstate.com/,https://github.com/HorizonState/token-sale,,32025998,2176,1527573568,,19260820,-0.35,-1.74,-8.05,0.601412,90400.2,338,48240070,decision-token
Influxcoin,INFX,http://influxcoin.xyz/,https://github.com/chainworksindustries/influx/,,1673383,1069,1527573548,,204897,-0.21,-7.15,-8.21,0.122445,203.26,1158,1673383,influxcoin
BiblePay,BBP,https://biblepay.org/,https://github.com/biblepay/biblepay,,726404821,1916,1527573562,,2631314,-0.16,-6.84,-8.34,0.00362238,1749.12,729,726404821,biblepay
WhiteCoin,XWC,http://whitecoin.info/,https://github.com/Whitecoin-org/whitecoin/releases/download/v2.5.1.0/windows-whitecoin-qt-v2.5.1.0.zip,,248982809,268,1527573544,,31134553,-0.44,-6.01,-8.37,0.125047,298881,254,248982809,whitecoin
InsaneCoin,INSN,https://insane.network,https://github.com/CryptoCoderz/INSN,,20142350,1678,1527573558,30000000,696029,8.68,30.27,-8.43,0.0345555,1614.41,888,20392350,insanecoin-insn
Unify,UNIFY,http://www.unify.today/,https://github.com/SBDomains/unify-source,,17860831,1736,1527573560,19276800,601038,-0.16,-5.68,-8.44,0.0336512,526.99,899,17860831,unify
