circulating_supply,ID,last_updated,max_supply,name,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,symbol,total_supply,website_slug,website,github
,2735,1528766987,,Content Neutrality Network,,-1.75,1.6,-30.18,0.00151266,4016250.0,1362,CNN,100000000000.0,content-neutrality-network,https://cnntoken.io/,https://github.com/cnntoken/
,2454,1528766980,,UnlimitedIP,,1.01,-13.75,-20.49,0.0267878,2048390.0,1371,UIP,3000000000.0,unlimitedip,http://www.unlimitedip.io/,
,2366,1528766977,,FairGame,,-4.01,-20.02,-26.97,0.0198558,1543680.0,1375,FAIR,1200000000.0,fairgame,https://fair.game/,https://github.com/FairGame2017
,2852,1528766989,,Engine,,1.11,-3.18,,0.00308448,955909.0,1387,EGCC,10000000000.0,engine,https://www.egcchain.com/,
,2766,1528766989,,Cryptaur,,-2.88,12.76,,0.00436969,840302.0,1391,CPT,27662180148.0,cryptaur,https://cryptaur.com/,https://github.com/Cryptaur
,2013,1528766969,,Infinity Economics,,1.29,44.1,41.7,0.00985549,629822.0,1398,XIN,9000000000.0,infinity-economics,http://www.infinity-economics.org/,https://bitbucket.org/InfinityEconomics/
,2517,1528766981,,Animation Vision Cash,,-0.11,2.56,-14.28,0.00555131,625728.0,1399,AVH,10000000000.0,animation-vision-cash,http://www.av.cash/,
,2846,1528766989,,FuturoCoin,,-0.25,4.07,,14.5017,618276.0,1400,FTO,100000000.0,futurocoin,https://futurocoin.com,https://github.com/futuro-coin/Futuro
